	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig
CP000029.1/1774744-1774675	580.06987604121	1.28900178113911	0.104243853505713	12.3652545237929	4.0293299399273e-35	2.32690977092116e-33	up
ALWS01057535.1/2613-2349	6.88066042457078	1.16148605086988	0.0939478924321012	12.363087886291	4.13944526665821e-35	2.38938302096193e-33	up
GL698479.1/106563-106430	5.55118901907377	1.48183287213857	0.120016627715035	12.3468964288599	5.06270538016957e-35	2.91821712361707e-33	up
MEZT01000009.1/14644-14524	7.36233936781815	1.57286842485368	0.127408112240839	12.3451199236081	5.17570630048077e-35	2.98056952195783e-33	up
KI912122.1/379732-380010	11.2777694695471	1.04088096446719	0.0843302510772831	12.3429131441017	5.31957193054658e-35	3.06199024298706e-33	up
GG705265.1/232960-232885	2.30482966357062	1.67837154037014	0.136006487601993	12.3403785360717	5.4897176743706e-35	3.15698398611639e-33	up
JH835940.1/16945-16882	3.07213679840931	1.49423361629939	0.121193671574237	12.3293039718175	6.29884458138033e-35	3.61723601290171e-33	up
KB846884.1/282289-282157	3.74066534243539	1.12517248714886	0.0913039612531167	12.3233698922395	6.78006682268004e-35	3.89177726853863e-33	up
AZAQ01105932.1/5486-5566	7.53407145676718	1.09433121435632	0.0888273998178521	12.3197483726906	7.09152133378991e-35	4.06866150576382e-33	up
CM001218.2/31562722-31562792	2.40042408026075	1.31389723093673	0.106654325817633	12.319211816906	7.13885913063859e-35	4.09391852829394e-33	up
ABRO02067443.1/307-410	3.61038829235874	1.44761066884511	0.117512243752833	12.3188071524693	7.17476832891475e-35	4.11260118864645e-33	up
AVBI01000001.1/5822-5935	2.065714586515	1.27596159073345	0.103635658271342	12.3119938833475	7.80703130031386e-35	4.47293986351346e-33	up
LK391707.1/1311893-1311693	3.76362818250156	1.35152271584109	0.109775649035553	12.3116804839238	7.83741004914603e-35	4.48826226320947e-33	up
CM002500.1/7762315-7762129	23.3993631220162	1.40465975082842	0.114098439569669	12.3109461980918	7.90904730596687e-35	4.52718707822493e-33	up
FN554889.1/5033478-5033726	2.3802700695147	1.05031987480578	0.0853185955962863	12.3105621636779	7.94677258741724e-35	4.54667339121053e-33	up
KE150430.1/515693-515940	12.1362625847777	1.54883030643513	0.125907238082498	12.3013603508663	8.90614263567956e-35	5.08144001359558e-33	up
LL882521.1/6148-6229	2.48703462051434	1.16773392716505	0.0949487480905076	12.2985710780719	9.21905971927363e-35	5.25754672249089e-33	up
ANKR01161989.1/50119-50255	14.6565647045019	1.30848605334875	0.106431426887106	12.2941699798565	9.73515847430891e-35	5.54674917630813e-33	up
ADNJ02000004.1/1026597-1026493	7.86012451337177	1.17427580972199	0.0955190048816004	12.2936352946469	9.79978277844114e-35	5.58099437310226e-33	up
AAPE02039437.1/42719-42836	1.87650898601033	1.21505701003412	0.0988982723837354	12.2859275571526	1.0780142162079e-34	6.12800456937184e-33	up
CM000244.2/37678610-37678735	3.73693591716799	1.33740671780541	0.108870497139865	12.2843814710174	1.09882211548489e-34	6.24054135026166e-33	up
APMT01004167.1/3728-3664	3.22874338224597	1.19089949255326	0.0970020573257993	12.2770539654989	1.20299566568759e-34	6.81962666901358e-33	up
LL003764.1/5776-5872	2.80165575492157	1.09284543105891	0.0890993267011218	12.2654735060434	1.38798530493198e-34	7.85388495093223e-33	up
JJRT01053601.1/25115-24977	3.61664432750197	1.5620276856772	0.127393182878053	12.2614699655668	1.45830213403476e-34	8.24421464674928e-33	up
CM002820.1/55706923-55707033	31.3611089766042	1.62908855084783	0.132866624102538	12.2610818318873	1.46530454105726e-34	8.28001011786078e-33	up
AFSB01092207.1/28461-28328	199.585067322744	1.27289726358666	0.103828865352595	12.259570200098	1.49289606821887e-34	8.42820721311603e-33	up
CH401002.1/1693-1899	2.03872340563344	1.289888066727	0.105224457039858	12.2584435502329	1.51379573948565e-34	8.54229124144489e-33	up
JJRO01025467.1/7340-7145	3.07538106554732	1.19612108574791	0.0975769814790874	12.2582300417262	1.51778901964248e-34	8.56091250238547e-33	up
CAIF01000259.1/4182-4342	6.49112452796577	1.64200976238483	0.133995642881659	12.2542026522087	1.59510506313034e-34	8.98879196415231e-33	up
ALAR01039462.1/14591-14669	2.74676979282835	1.2068817978719	0.098487498760759	12.2541623359082	1.59589849159558e-34	8.98916035402931e-33	up
FAOM01062627.1/52662-52858	2.75401118721362	1.31783975826248	0.107542650960274	12.2541126380573	1.59687708940494e-34	8.99057092907655e-33	up
JPKE01001747.1/31237-31341	10.624044667749	1.40593343613326	0.114753348930405	12.2517856710738	1.64337092145315e-34	9.248118547401e-33	up
JJOQ01001127.1/6810-6421	9.28883584774185	1.11320590058841	0.0909790267184874	12.2358519401725	1.99995333166595e-34	1.12241017251878e-32	up
CM001494.2/77556743-77556875	4.02469896979011	1.3127923674559	0.10731900112904	12.2326182096812	2.08120481482526e-34	1.16747930975396e-32	up
APMT01191298.1/16842-16778	2.06703946818422	1.22749086876805	0.100363025325564	12.2305088431346	2.13596393304726e-34	1.19656621998856e-32	up
CM007361.1/11839866-11839993	2.6650528750787	1.04375932709132	0.0853871232783742	12.2238492997183	2.31841337734018e-34	1.29642148040506e-32	up
CH398872.1/3679-3475	5.19197259699809	1.1063774602083	0.0905848415088367	12.213715250585	2.6261724130293e-34	1.46652309132475e-32	up
KQ130434.1/1304805-1304727	2.91423534795024	1.37490654876133	0.112631852790442	12.2070845386821	2.84916810941288e-34	1.59033041651442e-32	up
AAPE02000796.1/46139-46003	14.5375235541528	1.31355601511322	0.107608089423612	12.2068519397483	2.85732306445972e-34	1.59416160923051e-32	up
CM000033.3/200785-200681	3.57301955777334	1.52237752048838	0.124747560909831	12.2036656218776	2.97139844093712e-34	1.65705791646624e-32	up
CM000515.1/68004933-68004855	2.97541309612799	1.23207711554049	0.101018358963235	12.1965663289867	3.24209339010813e-34	1.80394225637616e-32	up
BDMC01000008.1/114588-114498	6.77433657224248	1.01001736357045	0.0828229188724634	12.1949018136604	3.30902611980061e-34	1.84035512143938e-32	up
AOTI010877806.1/4331-4465	2.76548791847517	1.3264239413458	0.108769951060611	12.1947645320412	3.3146073154057e-34	1.84262915812027e-32	up
LCVM01000397.1/5443-5518	2.31967427496593	1.654839598006	0.13575967738394	12.1894779797242	3.53679660514483e-34	1.96437788233928e-32	up
CM003254.1/55067412-55067268	15.3393084557272	1.20184029757531	0.0986184243056582	12.186772462013	3.65616827420078e-34	2.02885296395066e-32	up
CM001220.2/51206174-51206095	31.4308196737147	1.21318610690604	0.0995761535774469	12.183500399646	3.80589520270019e-34	2.11004162050735e-32	up
JMFK01079325.1/2098-2255	2.65540383168529	1.16699651677596	0.0957883761579182	12.1830702595066	3.82602574173623e-34	2.11929899632431e-32	up
KV783487.1/590-728	6.59171076910608	1.03668450911531	0.0851348750335756	12.1769663572827	4.12335371839651e-34	2.28092400046138e-32	up
FWXS01000006.1/153794-153649	10.5552741788143	1.16989326941294	0.0960794361113086	12.1763128174234	4.15651811322697e-34	2.2972111835448e-32	up
ALWZ041588004.1/364-279	199.434181708622	1.32222207886732	0.108705044970247	12.1633920415489	4.86939400598189e-34	2.68159830120683e-32	up
ABRO02057269.1/7362-7225	6.34755807321902	1.12199773845566	0.0923132903894219	12.1542383953874	5.44670027591973e-34	2.99418161027274e-32	up
ANKR01292713.1/1383-1569	2.6203850745202	1.05563044885401	0.0869627107627151	12.1388861915124	6.57144538279886e-34	3.59965935458478e-32	up
CM001660.1/72127935-72127830	4.39704906627314	1.07846102286019	0.0888566462553341	12.1370889889449	6.71735413755529e-34	3.67632216602694e-32	up
CM001378.3/32164170-32164068	37.8080270256791	1.17165511951542	0.0967067461816183	12.1155469062626	8.73793232949685e-34	4.76105484933062e-32	up
CM000671.2/134849153-134849082	1.85897614975002	1.28945173995202	0.106438233411528	12.1145541279941	8.84437806664281e-34	4.81692841258163e-32	up
DS562864.1/9812905-9813037	2.4872343309489	1.15162400261819	0.0951286735762585	12.105960898267	9.82125049273047e-34	5.33484450433984e-32	up
FAOM01320766.1/122130-121996	4.01361903097166	1.16902166481693	0.0965795882065627	12.1042311996262	1.00304716730741e-33	5.44370231442247e-32	up
LHPJ01000006.1/73593-73295	2.85804146294599	1.08635650595977	0.0897866062410865	12.0993158271601	1.0649502257059e-33	5.77712102229596e-32	up
FKJI03000002.1/511237-511123	1.99401099261445	1.2343066781037	0.102042535885341	12.0960016075122	1.10881590467023e-33	6.00980167330218e-32	up
CM000129.1/28244457-28244662	7.06638597775377	1.81673816882401	0.150238360468514	12.092372168856	1.1589146618755e-33	6.27582787159845e-32	up
JJRC01042949.1/7649-7767	24.1365447636112	1.16839986442787	0.0966274894635198	12.091795729299	1.16707582600169e-33	6.31171783113345e-32	up
JJOQ01015791.1/3575-3491	730.590812555558	1.10897271455481	0.0917155421182257	12.0914371647642	1.17218111326597e-33	6.33377933009726e-32	up
JJRG01048237.1/1222-1353	2.1771075655489	1.21866480808758	0.100837159699182	12.0854733683803	1.26042140428173e-33	6.80164816188187e-32	up
AASG02002697.1/26505-26399	48.8291357448929	1.00345567879636	0.0830941608635243	12.0761274723558	1.41215284116137e-33	7.60050945913304e-32	up
CM000235.2/157334800-157334665	7.36052006198055	1.6607435708853	0.137558732035576	12.0729781840079	1.46726332997889e-33	7.88681187748516e-32	up
CM000663.2/75538112-75538015	5.5274410720131	1.10406666160341	0.091470364413348	12.0702116875168	1.51743459414764e-33	8.14939601871337e-32	up
CM000240.1/37928717-37928821	12.8003538749936	1.2181232832818	0.100975441968276	12.0635598075867	1.64515160954565e-33	8.82378709502094e-32	up
FNXB01000097.1/8070-8195	2.40724287311138	1.33683293275535	0.110821430678905	12.0629459894693	1.65746179638233e-33	8.88595280398323e-32	up
AGSI01000006.1/1160787-1160685	20.9669549084044	2.02387671772972	0.167827129591575	12.0592941239896	1.73261483947706e-33	9.28080212583746e-32	up
FR853080.2/34964485-34964403	17.6334532885114	1.38124094946047	0.114586932767643	12.0540878100065	1.8456448468478e-33	9.87340025782512e-32	up
CM000412.1/31764879-31764742	2.36114409997556	1.37823879292034	0.114347724910995	12.053049538092	1.86904685922286e-33	9.98726054725933e-32	up
AASG02006925.1/3669-3774	4.40900624361604	1.28183200007845	0.10638050703774	12.0495007569733	1.95128179797127e-33	1.04204524667784e-31	up
LJGV01000022.1/4376035-4375956	2.58850566905641	1.18321017796986	0.0982061223556394	12.0482323259341	1.98153840724476e-33	1.057745715805e-31	up
AFTI01012964.1/16475-16337	18.8213463628268	1.13953455600424	0.0946090721704369	12.0446647436874	2.06915935652947e-33	1.10404048155567e-31	up
JRRC01361252.1/6049-6193	2.14015104816384	1.15948474001707	0.0962906505558158	12.041509049157	2.14986545092318e-33	1.14561755500467e-31	up
MSZX01000010.1/208424-208709	2.8256076949466	1.08270786182997	0.0899828345922546	12.0323822508606	2.40130452987061e-33	1.27684869807952e-31	up
CM000566.1/55720805-55720663	2.28166961647877	1.20998886308563	0.100590865206729	12.0288145508931	2.50734969879056e-33	1.33151592520547e-31	up
HG417165.1/21972024-21971825	2.80262866559037	1.47236866933985	0.122464048241387	12.0228645915549	2.6946483201416e-33	1.42729660571104e-31	up
JTDY01006587.1/26898-26827	2.24455695924291	1.37959198268932	0.114795597898383	12.0178125986202	2.86454358173459e-33	1.51533619087235e-31	up
AFEY01265333.1/250-123	3.24441833134665	1.18167153518761	0.0983778990780855	12.011554894557	3.08980265828843e-33	1.63170126010931e-31	up
CU928166.1/664746-665230	9.60097283794595	1.09696759849834	0.0913740391861687	12.0052435929131	3.33480557467112e-33	1.75958023373288e-31	up
ADWL01006698.1/22190-21991	16.1140909210219	1.36613311231839	0.113873909950393	11.9968929925521	3.68885821256038e-33	1.94224283918296e-31	up
AYUG01148193.1/45985-46087	6.36133121505611	1.1521404651085	0.0960508355944207	11.9951113176513	3.76910090052216e-33	1.98280080948304e-31	up
CM001747.1/54904693-54904549	15.4600625947448	1.18518388830242	0.098811865480439	11.9943478704695	3.80401322252418e-33	1.99946319522612e-31	up
APMT01181133.1/4677-4547	2.99351366871137	1.40303547621452	0.11699431103302	11.9923393182643	3.89740558849789e-33	2.04593908673749e-31	up
CP017641.1/5712733-5712804	1.96596494110327	1.10786038929107	0.0924122845345858	11.9882372226871	4.09527521616179e-33	2.14707193371153e-31	up
CM007648.1/198436061-198435909	3.2873334658182	1.14148544785733	0.0953899671678802	11.9665147368002	5.32174621065945e-33	2.77476926156124e-31	up
MTKT01004609.1/1170399-1170528	2.73879609525253	1.27255409580861	0.106379403031379	11.9624105752242	5.5914797642752e-33	2.9117200486526e-31	up
MUZQ01000322.1/193761-193896	15.4154205923793	1.58886726820592	0.132897116401128	11.9556188368316	6.06798571878299e-33	3.15453499253347e-31	up
CH480819.1/2465001-2465089	8.8420763250223	1.1797683450788	0.09873041544834	11.9493910738794	6.54026749860696e-33	3.39291490553783e-31	up
CM001064.2/76231213-76231330	20.2035333825165	1.19249636251515	0.0998074932895823	11.9479642581067	6.65350925698965e-33	3.45021201571608e-31	up
JRRC01417562.1/1870-1764	54.5699423316891	1.26669327807217	0.106049869014346	11.9443172334406	6.95188917492393e-33	3.60191293600297e-31	up
BDFN01002704.1/2789586-2789737	12.4121873533254	1.04111299088304	0.0871808672527288	11.9419893801349	7.1492512046188e-33	3.70261639149276e-31	up
JSYP01000004.1/161339-161415	6.20095576827046	1.08722260665915	0.0910771953850346	11.9373746859776	7.55709505674901e-33	3.9089208733418e-31	up
KQ059634.1/14379-14236	3.39253686561908	1.09215902163855	0.091518826313313	11.93370878577	7.89748490985445e-33	4.07474578708696e-31	up
ATBB01000201.1/811-994	10.2505687818675	1.05751371224961	0.0886180536511971	11.9333890632716	7.92788423775497e-33	4.08872185073989e-31	up
JH835535.1/2711714-2711586	4.36091890182222	1.1253051940076	0.094314274229118	11.931440953189	8.11563865597566e-33	4.18206040724542e-31	up
CM000126.1/27414815-27414617	6.924446865206	1.22672681397032	0.102899268245571	11.9216281601024	9.13065197752705e-33	4.69530753170058e-31	up
CM002507.1/14622480-14622679	4.46654103326315	1.51402734908073	0.12702053400917	11.9195479761676	9.36150668279978e-33	4.81201709871741e-31	up
CM000863.1/30451447-30451221	46.4947181161965	1.03682019718292	0.0870976218269292	11.9041160416891	1.12650692777396e-32	5.78086273310039e-31	up
AEWC01006266.1/61685-61601	4.60251836709203	1.20153340833613	0.100946318035594	11.9026967176006	1.14583546230306e-32	5.87760751390252e-31	up
CP002684.1/10151772-10151669	6.42583264969119	1.16707030856193	0.0981006411877732	11.896663410467	1.23174091972249e-32	6.3077805008833e-31	up
CM001245.2/4921725-4921827	4.65996130492221	1.33607098116575	0.112336546511072	11.8934667537965	1.27981822585483e-32	6.55126852030861e-31	up
CAJW010358104.1/1068-1203	2.28542056760578	1.14217387879873	0.0960385311815742	11.8928711710437	1.2889794955155e-32	6.5954297700915e-31	up
CM007401.1/55282721-55282583	4.17798990264378	1.19609390697618	0.100595806856188	11.8900970562929	1.33251649414558e-32	6.80973288489928e-31	up
AAPE02047508.1/18374-18480	2.11602043336833	1.39527493439877	0.117396048040183	11.8851950955043	1.41304754050308e-32	7.21232549528044e-31	up
AAPE02038749.1/36931-36857	8.75760612529108	1.38311466340083	0.116403066650797	11.882115335931	1.46609611156274e-32	7.46457545164651e-31	up
CP003013.1/2644540-2644299	5.86090790974444	1.50817702953103	0.127037223209204	11.8719300645243	1.65602420722229e-32	8.41077732691574e-31	up
CM000763.3/42238550-42238630	2.96046914820536	1.15056811458538	0.096949604207044	11.8676927461018	1.74205931990454e-32	8.83320657535828e-31	up
LSYS01009367.1/28140291-28140448	2.6396295925925	1.1963258178367	0.100814935111225	11.8665534676666	1.76593902355966e-32	8.95061409527359e-31	up
MVGT01003289.1/778476-778348	2.62273827241502	1.01711167931106	0.08571756968646	11.8658483089462	1.78088198515674e-32	9.02264821269317e-31	up
AYUG01126206.1/10398-10597	2.85783072264836	1.25220378449708	0.105569623985314	11.8614023354983	1.87803067277067e-32	9.51093892968208e-31	up
AVOS01061777.1/8119-8047	2.81832865287026	1.12650919345887	0.0949798514754548	11.8605070018454	1.89822202951437e-32	9.609252871672e-31	up
AFTI01009821.1/11117-10979	18.992501775691	1.11487075046434	0.0940007565417884	11.8602316776963	1.90447430499969e-32	9.63695219220089e-31	up
CM002639.1/6336970-6337169	47.7532050750372	1.01144681402822	0.0853026494141945	11.857155914549	1.97572684265168e-32	9.98522479772893e-31	up
ACTA01016308.1/26611-26533	3.50539685347002	1.18901794833048	0.100302752888968	11.8542902770244	2.04449117320455e-32	1.0324304137964e-30	up
KV441473.1/1460963-1460772	3.3218016589799	1.39455765926217	0.117649838536237	11.8534600354138	2.0648541623824e-32	1.04228705527813e-30	up
AOTI010264059.1/6620-6708	28.4473303795084	1.18113699081171	0.0996455194218231	11.8533878659579	2.06663371786598e-32	1.04275901870649e-30	up
CM002647.1/5043620-5043411	2.09714821370063	1.32159459508475	0.111629289283347	11.8391383083177	2.44956725988973e-32	1.23194774111635e-30	up
KI517609.1/8462249-8462353	13.8064721748622	1.23811959635293	0.104648134166604	11.8312629863213	2.69062533416694e-32	1.35153022277837e-30	up
JMFL01093671.1/6282-6192	4.3762067424907	1.04886167632745	0.0886782604293601	11.8277204722905	2.80660369596073e-32	1.40864124037756e-30	up
DS562911.1/1568525-1568342	4.96033066813913	1.34126424813994	0.113420961315927	11.825541174915	2.88040403346605e-32	1.44392093058866e-30	up
CM000320.3/145408593-145408468	2.49984461854762	1.01941978338404	0.0862363122221378	11.821235824163	3.03191221388531e-32	1.51863747352532e-30	up
CP002684.1/6695445-6695582	908.676662148169	1.30883620200904	0.110744840987073	11.818484638592	3.13284545902611e-32	1.56855702812261e-30	up
LM585456.1/29714-29640	1.74992242584533	1.1480917587321	0.0971442196761043	11.8184258678492	3.13503759902911e-32	1.56901833107793e-30	up
CM002820.1/20155575-20155681	1.93462428909414	1.25609516355127	0.10633278551842	11.8128680390271	3.34937707268876e-32	1.67425460895035e-30	up
DG000014.5/9746453-9746565	4.09607376611185	1.233998010722	0.104465187709446	11.8125285349047	3.36293189927488e-32	1.68034996252396e-30	up
CCCW010041142.1/37362-37226	91.5773835995021	1.3106996955927	0.110980699489429	11.8101588981024	3.45906950227654e-32	1.72629099962441e-30	up
ABKE02011406.1/7138-7079	3.78881969591157	1.08133177552663	0.091592581637049	11.8058881647379	3.63927764363184e-32	1.81402637102921e-30	up
CM002891.2/25045848-25045974	8.70873798521093	1.0354260602138	0.0877240266425633	11.803220848864	3.75652569159916e-32	1.87095891121567e-30	up
CM001502.2/17086232-17086447	1.99442445521915	1.2037224366837	0.101995653854254	11.8017032216271	3.8249027890008e-32	1.90375000604501e-30	up
AARH02000942.1/173181-173256	5.87827913649717	1.04990816975255	0.0889988470331183	11.7968738332291	4.0508227768985e-32	2.01428508505076e-30	up
ACPB03012783.1/38078-38204	7.00664998796305	1.41518667065193	0.119982489425145	11.7949433907591	4.14479247012358e-32	2.06018211232375e-30	up
CM001774.1/4029835-4029760	2.31077668701313	1.60230409740201	0.135857055657096	11.7940440388038	4.1893069469831e-32	2.08063294501251e-30	up
AZGF01000025.1/4683-4862	34.8723279490523	1.12403268163657	0.095312297901078	11.7931547805423	4.23378852282528e-32	2.10187937811094e-30	up
CM001241.2/13609198-13609327	3.6014714717336	1.38228740924856	0.117241646099068	11.7900716617417	4.39167192509906e-32	2.17588663422203e-30	up
AFSB01145715.1/20408-20254	2.96277320482608	1.16531647554155	0.0988863774603931	11.7843984729675	4.69761917018194e-32	2.32374055971164e-30	up
CM002791.1/22464339-22464475	91.5591600146719	1.31726883199624	0.111781944407058	11.784271950033	4.70467830036271e-32	2.32630044208724e-30	up
CM000769.3/40397894-40397801	3.7852437857053	1.13947515886498	0.0966951858528892	11.7841974118397	4.70884196048207e-32	2.32742713841794e-30	up
BDFN01003172.1/1439549-1439443	8.06717332557558	1.29247666556075	0.109713116077821	11.7805118637226	4.91934255514406e-32	2.42661361006203e-30	up
MHIF01000013.1/11258-11386	33.6923347837544	1.03876323940246	0.0882295232125014	11.7734200705198	5.35102692319049e-32	2.632193594233e-30	up
AZNC01094809.1/3795-3936	2.46283864170886	1.40849677640279	0.119671283355668	11.7697139773849	5.59137627833256e-32	2.74823266852374e-30	up
CM000375.1/266358896-266359051	6.60678312420288	1.0455259604255	0.0888825118488336	11.7630109531971	6.05362582462136e-32	2.97070378900775e-30	up
LMDV01000015.1/36186-36394	6.17961397156387	1.46631109857211	0.124696871841783	11.7590046720064	6.34781837899353e-32	3.11383567587435e-30	up
KB846794.1/1672864-1672706	30.0052970079552	1.07236275978612	0.0912017921138439	11.7581325424782	6.41371919363243e-32	3.1436644755832e-30	up
CM000133.1/15500507-15500303	4.51681995844458	1.53627162884715	0.130666921174971	11.7571579328021	6.4881677275951e-32	3.17889322615362e-30	up
AANH01001921.1/79430-79516	62.7831819162397	1.91942539641879	0.16331508823829	11.752896913102	6.82386475211068e-32	3.34204257522254e-30	up
JH930358.1/787142-787060	2.63367315998586	1.37338535389552	0.116888312112504	11.7495524494669	7.09938499217154e-32	3.47560216579475e-30	up
CM002325.2/574813-574974	2.40529350156274	1.50138555894066	0.12780428124229	11.7475372839377	7.27069981051699e-32	3.55806089657119e-30	up
AABS01001062.1/1312-1507	17.9802359120442	1.11070964476441	0.0946110662513384	11.73974344411	7.97279379843761e-32	3.893927629373e-30	up
CM001379.3/105596980-105596861	6.53646399648789	1.6907455888882	0.144100015222785	11.7331395577872	8.6200931430425e-32	4.20341887908836e-30	up
AAQR03105765.1/1944-2134	5.98819096708953	1.20792099244721	0.102962266356665	11.7316861330823	8.76941598701496e-32	4.27454501810013e-30	up
CM000762.3/4549571-4549679	47.6977034147206	1.43103985649064	0.122000902310768	11.7297481361688	8.97252557508286e-32	4.37182236663114e-30	up
CM002890.2/18518059-18517985	2.05703426650369	1.02350945533064	0.0872586658810255	11.7296023838613	8.98798848533248e-32	4.37762904263129e-30	up
LJTI01000029.1/829-921	2.09833265004969	1.18029883091796	0.100631771923638	11.728888484778	9.06410929108779e-32	4.41122367344118e-30	up
MKZT01000014.1/113576-113659	2.47837093223005	1.52825715118521	0.130325223999584	11.7264878147464	9.32481119387866e-32	4.53631122334835e-30	up
CM000366.1/3274014-3273926	8.9903979990837	1.19805844301846	0.102180824846193	11.7248852201167	9.5029758284871e-32	4.61934417162065e-30	up
CM009302.1/15431681-15431543	49.6136665756027	1.52363297613332	0.129959157788425	11.7239369819079	9.60998123589359e-32	4.66952051646324e-30	up
AFVQ02000034.1/73-6	14.0653558272679	1.07075502100835	0.0914131071779947	11.7133642435262	1.08872243829362e-31	5.27560368960898e-30	up
FAOM01093139.1/138846-138724	6.58816830718771	1.04388753834915	0.089122250600623	11.7129844827084	1.0936110427078e-31	5.29721334723602e-30	up
JJOQ01043085.1/2710-2574	2.53964796303011	1.16677514091755	0.0997254094043997	11.699878174339	1.27636604312647e-31	6.16309591758853e-30	up
GL010042.1/29618833-29618938	5.50630255741041	1.13174366651005	0.096742574933084	11.6985067566464	1.29715974242334e-31	6.25860566930537e-30	up
CH991562.1/622382-622515	2.2059859940913	1.1305421856296	0.096691724825323	11.6922331013534	1.3966529595969e-31	6.72550497720399e-30	up
CBXE010000496.1/100553-100483	3.08821431590668	1.10028651952786	0.0941204464418276	11.6901965632718	1.43055140645031e-31	6.88069034092743e-30	up
CM002874.1/6583112-6583218	6.81707595880747	1.14760159614596	0.0982229130219617	11.6836444861839	1.54525088509465e-31	7.42369790976133e-30	up
CM003250.1/90162597-90162379	6.57996814650073	1.5620806846636	0.133713914266597	11.6822597949615	1.57063564945604e-31	7.54271654480897e-30	up
AZNC01063119.1/2703-2597	155.595667648381	1.00270749704131	0.0858433073715246	11.6806717698056	1.60025804124903e-31	7.67899960501109e-30	up
CM001220.2/1298916-1299079	10.8107257754079	1.18738653068148	0.101659732508228	11.6800084102658	1.61279572187875e-31	7.73615626219604e-30	up
AOTI010247887.1/7763-7901	2.63762693387601	1.16050595030296	0.099394814756065	11.6757192329507	1.69624955025334e-31	8.13014516578727e-30	up
AAPE02044408.1/33820-33895	8.9427164212318	1.34297474168496	0.115066457244201	11.6712965172363	1.78679189537337e-31	8.54752505765049e-30	up
CM002923.1/3249579-3249461	4.79714243151714	1.04527579763229	0.0896105080621751	11.664656525628	1.93181128111762e-31	9.22695842386963e-30	up
CM001389.3/90991471-90991344	2.65928716014767	1.52920362200031	0.131107641777017	11.663726090056	1.95304455604577e-31	9.32476818429461e-30	up
CP002684.1/6520972-6521093	3.53979974633202	1.1126212861463	0.0955526785023158	11.6440617216119	2.46014259630292e-31	1.17141876621801e-29	up
CM003258.1/20637889-20637995	3.33198188776245	1.094878125171	0.0940446848146164	11.6421053175866	2.51724117214785e-31	1.1981446917608e-29	up
FOFZ01000002.1/147373-147443	2.20789226615093	1.30320210668085	0.111940984689694	11.6418674562618	2.52427236158943e-31	1.20102836200664e-29	up
HE601624.1/18587472-18587397	2.22288196582883	1.51208769541117	0.129949336729912	11.6359785548879	2.70470290637021e-31	1.28440099401429e-29	up
CM001393.3/20476839-20476757	2.55889489879956	1.22214321502431	0.105228959710695	11.6141337744318	3.49310544813906e-31	1.65497599182975e-29	up
JMFV01045518.1/6966-7206	2.63217949029307	1.1520545390515	0.0991950895469265	11.6140279152276	3.49743413542142e-31	1.65639124600004e-29	up
AAPE02025494.1/1035-1110	74.7713710338899	1.45219305293638	0.125075052403666	11.610573212071	3.64166098950678e-31	1.72271493889817e-29	up
CM001506.2/17813017-17813120	4.85983437647861	1.33153248618772	0.114707670580697	11.608050965092	3.75067414502184e-31	1.7722473606489e-29	up
CM000791.1/65613323-65613219	2.76507986267186	1.17650861817736	0.101352683866277	11.6080657491974	3.75002582154646e-31	1.7722473606489e-29	up
ANKR01150985.1/5241-5166	3.02647540989709	1.05460672018435	0.0908554422623045	11.6075239294928	3.77385892864601e-31	1.78252032977072e-29	up
KQ954499.1/86643-86451	30.0620934549131	1.33034845300285	0.114680645619585	11.6004618374389	4.09860389760618e-31	1.93368905628445e-29	up
BDFN01003050.1/327685-327791	5.15539940581608	1.20055813721116	0.103492802587917	11.6004022230559	4.10146005313071e-31	1.93429744018313e-29	up
AFSB01220385.1/3481-3598	2.35785724570197	1.04663936654443	0.0903282378929125	11.5870672445228	4.79262799492091e-31	2.25595193776933e-29	up
CM000796.1/118961546-118961440	1.79460281270811	1.17791381517366	0.101672840757933	11.5853339632566	4.89056821464714e-31	2.3011763579499e-29	up
APMT01197549.1/11114-11179	2.16854584192837	1.1357410868468	0.0980514275590183	11.5831162801091	5.01878224929681e-31	2.36060574002353e-29	up
CM001594.2/33570069-33569985	1.88971788480853	1.24581629294406	0.10756937611583	11.5815145344208	5.11345628200825e-31	2.40239048792616e-29	up
CDQK01000005.1/857312-857529	2.83582944449589	1.02825032355889	0.0888320307432857	11.5752202775867	5.50297342396566e-31	2.58244440406763e-29	up
CM002820.1/82700340-82700234	7.89332904571859	1.15617400691415	0.0998885264766465	11.5746427312095	5.5401568148368e-31	2.5989060851606e-29	up
KI536726.1/23942732-23942868	2.45043381021554	1.1402461403162	0.0985469851466751	11.5705837029827	5.8086144279029e-31	2.72380556849341e-29	up
CM001660.1/10483661-10483555	45.7701250171396	1.35408292432809	0.117053590637756	11.5680596977034	5.982018843175e-31	2.80192679259913e-29	up
DG000011.5/21922638-21922700	4.25946552056354	1.15262302243279	0.0997995514729583	11.5493807879999	7.43542002542181e-31	3.46952547127279e-29	up
HG316459.1/561797-561705	2.76605165200905	1.19188311390381	0.103219407050628	11.547083518114	7.63681421239293e-31	3.56080882619233e-29	up
JJRI01006005.1/4211-4053	702.646399747848	1.18087017016279	0.102351030812326	11.5374526352165	8.54174296515279e-31	3.97524282103839e-29	up
