	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig
CM002506.1/14419139-14418966	6.19941136439517	-1.424398086733	0.110832748388611	-12.8517798885457	8.40537429177477e-38	5.56756841768695e-36	down
BABH01025490.1/13548-13465	2.0823560367432	-1.472442388892	0.114576095031263	-12.8512181226828	8.46664248662629e-38	5.60514431388083e-36	down
CM002814.1/135946631-135946525	4.4952068691175	-1.26548973155478	0.0984773991863736	-12.8505600473848	8.53897936587626e-38	5.65000377463028e-36	down
AEWC01030397.1/1669-1445	2.68130820143255	-1.2668573067388	0.0986669796544733	-12.8397292708794	9.82173351825335e-38	6.48833490653668e-36	down
ANKR01257478.1/4713-4801	7.302965008356	-1.67283433219327	0.130305670474612	-12.837770805371	1.00733430368098e-37	6.64743729593175e-36	down
JRRC01095354.1/49-154	3.0743484736733	-1.42017063214902	0.110630198583163	-12.8370973779049	1.01613321648488e-37	6.70191965667495e-36	down
CM000862.1/25921615-25921744	170.158360690856	-1.45891096224327	0.113652943911429	-12.8365435336212	1.02342689317951e-37	6.74282132588518e-36	down
AZNC01118397.1/9756-9616	4.51837489061379	-1.38799145862061	0.108191365889524	-12.8290409055184	1.12751276513604e-37	7.41671529492896e-36	down
BX284606.5/13759247-13759310	3.25066356518944	-1.3187025776116	0.102802305268441	-12.8275584304083	1.14929182481979e-37	7.55595117288871e-36	down
JH212384.1/508761-508646	2.72002231928091	-1.36593162145486	0.106529350606003	-12.8221153483488	1.23290354647351e-37	8.09702846148892e-36	down
CM002790.1/45714392-45714473	3.4299478573207	-1.75780425054049	0.137120938161571	-12.8193715278498	1.27731638015886e-37	8.37534247612609e-36	down
CM000994.2/136990270-136990211	2.4976384068472	-1.38896345873409	0.108402033064403	-12.8130757280991	1.38532546697816e-37	9.07873485970593e-36	down
BDFN01002761.1/2159805-2159699	3.02578046800738	-1.50097200023807	0.117147318520716	-12.8126876414388	1.39227283554941e-37	9.11942400316255e-36	down
CM002177.1/422528-422731	8.80579109234222	-1.21285848892476	0.0946627924095349	-12.8124097974802	1.39726794660754e-37	9.14728943964685e-36	down
LGUE01000005.1/215924-216120	4.2957112815958	-1.30312096576206	0.101830383893676	-12.796975872375	1.70461042283988e-37	1.11416008304497e-35	down
KL447129.1/1999049-1998939	4.36127908934672	-1.14511441803278	0.0895094118560368	-12.7932291620297	1.78883664168832e-37	1.16797505275502e-35	down
CM000291.1/17641232-17641339	2.63930102343437	-1.29354125591014	0.101142123891865	-12.7893424236682	1.88058353867532e-37	1.22528700977923e-35	down
JRRC01236942.1/4772-4650	2.27300253331348	-1.39985996807485	0.109482523530042	-12.7861499985496	1.95942826093517e-37	1.27598464409886e-35	down
CM002506.1/20959906-20959698	2.62909153480159	-1.4647411938838	0.114583776587062	-12.7831464236202	2.03660564272488e-37	1.32414758028413e-35	down
KN847526.1/545523-545323	5.21273320300362	-1.32066275094435	0.1033142997641	-12.782961835485	2.04144601990349e-37	1.32659609044971e-35	down
LZPO01044591.1/50402-50504	3.83721705460271	-1.38442838643452	0.10841016730495	-12.7702817996786	2.40282961710146e-37	1.55651924010642e-35	down
CH476734.1/632663-632560	3.86106457862182	-1.46720249660844	0.114902110138152	-12.7691518880233	2.43796367680283e-37	1.57845044178024e-35	down
ABLF02020841.1/6183-6102	3.39464092706426	-1.78167958986289	0.139531654602059	-12.7689992277681	2.44274956468515e-37	1.58072014283305e-35	down
NNAY01001059.1/21630-21716	6.80788829972899	-1.17051455378774	0.0916887247910739	-12.7661777002017	2.53290467761179e-37	1.63734384678206e-35	down
CM002526.1/585228-585435	2.68939470762893	-1.35150650724887	0.105875274610499	-12.7650814812135	2.56881708154796e-37	1.65968973011284e-35	down
CM001070.2/33237598-33237704	2.57977733174059	-1.41901016565317	0.111173433141029	-12.7639322233854	2.60701055984021e-37	1.6834852500123e-35	down
HG417168.1/17712935-17712762	5.86151745789218	-1.44756800697778	0.113424530213514	-12.762389266703	2.65917690432687e-37	1.71627419771788e-35	down
BABH01078163.1/210-124	2.10133396021	-1.35098318694141	0.105867641264394	-12.7610587220646	2.70499402038046e-37	1.74493313327239e-35	down
CP002993.1/4946791-4946636	3.76474662745419	-1.39170761259263	0.109081904251375	-12.7583729138564	2.79988356585531e-37	1.80520117028211e-35	down
LFYR01001623.1/468745-468901	4.06933056748504	-1.29640339039292	0.101639408339526	-12.7549285417157	2.92643005889178e-37	1.88383976283238e-35	down
LVJE01000010.1/319156-319077	3.08715213998767	-1.51037784743611	0.118454806197601	-12.7506674985949	3.09087317098408e-37	1.98866038913529e-35	down
CAJW010201277.1/1576-1441	6.89429809934127	-1.44634198823031	0.113458804000147	-12.7477281377692	3.20963082425444e-37	2.06184546622813e-35	down
CM001770.1/24672441-24672280	3.82947812787145	-1.32203704591725	0.103719331377957	-12.7462935631517	3.26922730331642e-37	2.09794676032158e-35	down
CM007655.1/5104888-5104965	2.92031276451491	-1.47600434975612	0.115852074969245	-12.7404222164165	3.5248206717067e-37	2.26079251269757e-35	down
FWWR01000009.1/42224-42332	3.64931541336314	-1.45236542723051	0.114023700361423	-12.7373995285798	3.66405242359446e-37	2.34765555078547e-35	down
JMFW02046927.1/4550-4663	25.2369565833601	-1.0870805121887	0.0853710910592495	-12.7335904777677	3.84731465259884e-37	2.46124479547706e-35	down
AOTI010465320.1/2118-2314	39.5376073521381	-1.59611588996759	0.125408415048308	-12.7273428131019	4.16783195576028e-37	2.65939987552357e-35	down
AZIM01038834.1/529-410	7.08853461413209	-1.19243382567121	0.0937149756557162	-12.7240477557385	4.34742496616382e-37	2.77256128988799e-35	down
CM002891.2/24074861-24074975	3.57199924618247	-1.40746695957389	0.110648927911519	-12.7201138423988	4.57193616024385e-37	2.91423755205466e-35	down
KN835408.1/6135-5944	22.0395139809726	-1.24985191456181	0.0982920107752113	-12.7157019650372	4.8374579834912e-37	3.0818950583369e-35	down
CM001880.1/14510742-14510847	3.25754170557573	-1.48233964213901	0.116599190734151	-12.713121187254	4.99982537699332e-37	3.18369489245287e-35	down
ABGR01000005.1/2491-2795	5.93200762689722	-1.19337191734641	0.0938800691347736	-12.7116642365614	5.09386843553875e-37	3.24190591752112e-35	down
JH417873.1/474363-474726	9.27560554414833	-1.04252835956953	0.0820398756751363	-12.7075809292759	5.36690965805103e-37	3.41391860721404e-35	down
GL897011.1/111723-111927	5.95260796866276	-1.03661616688361	0.0815775450873116	-12.7071262781214	5.39819706923711e-37	3.43205250125936e-35	down
GL377632.1/295135-295418	17.6226488973321	-1.11159730341714	0.0874802066422001	-12.7068435945018	5.41774164078802e-37	3.44270573805875e-35	down
KV780621.1/12897-12728	6.05751812350825	-1.49401960160864	0.117599613481438	-12.7042900684742	5.59750864299404e-37	3.55510903875097e-35	down
CM003253.1/62198943-62198837	2.53201796589613	-1.43315185905299	0.112821834426258	-12.7027881290986	5.70600065361806e-37	3.62215161285818e-35	down
JMFJ01083836.1/9005-8921	9.31744077873266	-1.18004190791472	0.0929057604593869	-12.7014934497046	5.80119695235691e-37	3.68068954426312e-35	down
CM009297.1/12888830-12888974	3.38684637127262	-1.47544293198164	0.116310660672649	-12.6853628330271	7.12829852752562e-37	4.51110590772185e-35	down
CM001009.2/73422959-73422793	6.93116507310087	-1.35069373820264	0.106530549871489	-12.6789333184896	7.73776961451643e-37	4.8942978420344e-35	down
CM001378.3/230169715-230169612	4.57793052017648	-1.27254707558644	0.100372070435454	-12.6782985552218	7.80067964239415e-37	4.93156330817778e-35	down
JRRC01076279.1/6282-6176	2.76046618199856	-1.31437236617422	0.103693516038419	-12.6755501827832	8.07898266205365e-37	5.10489166488454e-35	down
ABLF02031276.1/1471-1370	5.65143446346898	-1.94814454655955	0.153739122671599	-12.6717553262026	8.47954219942089e-37	5.35251593189212e-35	down
AFSB01081009.1/6365-6468	657.151102944697	-1.01827650988241	0.0803667725742873	-12.6703670841225	8.6309553389723e-37	5.4453080929598e-35	down
CM003534.1/26865920-26866058	3.83214885953977	-1.4871237684141	0.117408670384556	-12.6662176101921	9.09973721158579e-37	5.73520344073545e-35	down
CM000018.3/53594743-53594845	2.83239793983678	-1.19406843056856	0.0942964166384591	-12.6629247763118	9.48967838816772e-37	5.97791638382802e-35	down
KL584827.1/297474-297283	26.4771892532945	-1.38904626935784	0.109707620371419	-12.6613471758404	9.68233990993976e-37	6.09343879662385e-35	down
CM000766.3/25276827-25276721	2.68800556393342	-1.4506712900988	0.114574841306815	-12.6613423466511	9.68293559381864e-37	6.09343879662385e-35	down
CM000036.3/9091389-9091280	3.44950896723949	-1.25013351559343	0.0987540872509768	-12.6590559478951	9.96909486320739e-37	6.2703219794727e-35	down
CM000368.1/171968922-171969026	3.04138631655687	-1.40943363976596	0.111401559223207	-12.6518304554606	1.09298286573503e-36	6.86760348430394e-35	down
FAOM01362589.1/7891-7980	3.89851979919628	-1.31716958578619	0.10411252871958	-12.6514032651526	1.09894270156619e-36	6.901539037486e-35	down
AGTP01042217.1/2343-2458	2.05568253561814	-1.33196672236688	0.105308406034655	-12.6482469208446	1.14399009193788e-36	7.18079149320725e-35	down
AEEB01000022.1/102623-102445	8.705833363189	-1.30988197231089	0.103578814076542	-12.6462345025781	1.17366456322866e-36	7.35583839049324e-35	down
BABH01015206.1/1744-1661	2.3050877430782	-1.47546045124096	0.11667439419577	-12.6459662500176	1.17767748162269e-36	7.37724420603707e-35	down
APMT01197559.1/216-294	3.20905586487826	-1.24786750823592	0.0986847573967317	-12.6449873430732	1.19243743914521e-36	7.45835186101222e-35	down
CM009308.1/13984290-13984154	2.43502215976396	-1.37299917787682	0.108595323151519	-12.6432625092071	1.21889322421556e-36	7.61610873519464e-35	down
FJUW01000047.1/263033-262852	4.13488225742128	-1.30571686048611	0.103275959347976	-12.6429894113755	1.22313520477911e-36	7.63709329451289e-35	down
AGNL01045256.1/5599-5496	4.49353968742298	-1.72799040085107	0.13669528338892	-12.6411852553439	1.25152984415486e-36	7.80818023234523e-35	down
JRJD01000005.1/63063-63195	94.7904223190945	-1.00507475679851	0.079536049584072	-12.6367196014194	1.32466142603186e-36	8.26026752269203e-35	down
BX284602.5/11446948-11446871	11.7551550002519	-1.27308254940993	0.100754412813066	-12.6355016506517	1.34533395412421e-36	8.3807110316755e-35	down
JARO02007479.1/50221-50139	7.81257749923008	-1.61862331835116	0.128100884016704	-12.6355358963807	1.34474833681378e-36	8.3807110316755e-35	down
CM007904.1/76335877-76335983	2.50074003226706	-1.3570555790609	0.10740980464493	-12.6343734033126	1.36476986935856e-36	8.49749905345249e-35	down
MUFS01000047.1/15232-14981	82.3061380373846	-1.4779454220195	0.117072648489627	-12.6241734605538	1.55364146193111e-36	9.66372816230276e-35	down
JJRL01000191.1/12395-12533	3.26510431206147	-1.60435510097841	0.127141140583283	-12.6186936314882	1.66561376880141e-36	1.03445674449886e-34	down
CM001424.1/5438018-5437886	10.2467175875371	-1.28484493126886	0.101829307236976	-12.6176340204179	1.68817317608986e-36	1.04794050128438e-34	down
CAJI01014120.1/43212-43298	3.48494202252114	-1.68672570263634	0.133769900671097	-12.6091571734327	1.87992647034811e-36	1.16229725308433e-34	down
LFEI01000639.1/187168-187086	5.27213848810799	-1.48665879860889	0.118027372920503	-12.5958814622624	2.22460778207894e-36	1.37333936818861e-34	down
GL377583.1/65486-65399	15.3261757774891	-1.12338619511019	0.0892101821563865	-12.5925782007807	2.31970896771562e-36	1.43061851561395e-34	down
GK000027.2/18642266-18642143	14.9043924194739	-1.34694526727121	0.106970466466418	-12.5917490291029	2.34420855326378e-36	1.4450061989734e-34	down
CM001217.2/10394181-10394447	2.60396791692697	-1.28985874252136	0.102438875443754	-12.5914965088579	2.35172073985309e-36	1.44819080452958e-34	down
CM000763.3/9764564-9764462	1.88144235406684	-1.29146736376061	0.102597459845917	-12.5877128507876	2.4671876768734e-36	1.51702553828787e-34	down
ALYE01006779.1/11468-11603	4.75477358398278	-1.52404206722775	0.121093579056749	-12.5856554831328	2.53231980375605e-36	1.55552468422961e-34	down
KV778542.1/122274-122376	4.01290491362638	-1.08295124230373	0.0860532337168392	-12.5846664387676	2.56423633555585e-36	1.57434675225465e-34	down
LWLA01000019.1/91042-90849	19.9425133353613	-1.11795635378582	0.0888450354314209	-12.5832169277344	2.61173577492201e-36	1.60271268716735e-34	down
CM001005.2/80517881-80517971	3.02890262116962	-1.4880311016672	0.118294861299961	-12.5790003497615	2.75493904827583e-36	1.68807352065767e-34	down
CM003269.1/6906937-6906839	2.34122632741682	-1.40260114257933	0.111515820737795	-12.5775978089893	2.80428059430692e-36	1.71745494254904e-34	down
FR853095.2/132260482-132260621	2.57208480016905	-1.33005528530204	0.10581241674848	-12.569935799346	3.08974710676783e-36	1.89134802071597e-34	down
AEUN01000481.1/16936-17120	3.34965838554023	-1.34737351983878	0.107199817582042	-12.5688042221491	3.13428594360373e-36	1.91766113421638e-34	down
JNEZ01000002.1/62190-62014	14.0100530911199	-1.61825776489383	0.128757013665767	-12.5683076891995	3.15403032111996e-36	1.92878561509678e-34	down
HE813976.1/13324338-13324221	4.17763065027	-1.34939327930456	0.107392704589299	-12.5650367449543	3.28722280728432e-36	2.00824752879654e-34	down
LLZG01000081.1/115402-115531	140.200743137864	-1.19239150473747	0.0949157046039912	-12.5626366017339	3.38849805922885e-36	2.06807255747339e-34	down
CH480816.1/5593872-5593695	10.0625639138167	-1.35555953549204	0.107961489737527	-12.5559543387891	3.6870873227813e-36	2.24586727957159e-34	down
CM003265.1/75852561-75852455	2.28790781653568	-1.30120508636608	0.103670418170424	-12.5513633428875	3.90724221226805e-36	2.37879379420272e-34	down
KQ059188.1/200701-200603	2.15655562683827	-1.39263142895864	0.11096139713131	-12.5505938548216	3.94539939926018e-36	2.40084067534675e-34	down
CM000005.3/36375358-36375464	2.33721976300462	-1.33955526860319	0.106739137773208	-12.5498040976252	3.98494676807584e-36	2.42371136729452e-34	down
LPWA01000001.1/177447-177301	4.04897631069984	-1.4039463759479	0.111972233900095	-12.5383439005115	4.60518963874008e-36	2.79544520312665e-34	down
AFYH01038786.1/9694-9783	3.81250987771672	-1.38007599425899	0.110089791712312	-12.5359124837426	4.74864055542638e-36	2.87827762443487e-34	down
LJIG01000288.1/16602-16543	31.1138807701668	-1.11652042649703	0.0891056003922007	-12.530305857125	5.09657458657296e-36	3.08462681889701e-34	down
LL974655.1/3465-3388	2.59660222526258	-1.32027305514859	0.10538944883456	-12.5275639046291	5.27584341021371e-36	3.18999918791511e-34	down
MVGT01000604.1/134457-134616	20.3001130093817	-1.60847091932224	0.128532827316659	-12.5140865014939	6.25230283210763e-36	3.76933264684895e-34	down
CP001810.1/2264814-2264651	4.12714995526872	-1.3141328901649	0.105013778257244	-12.5139092409929	6.26627498076877e-36	3.77591234419502e-34	down
LADJ01047385.1/22413-22483	2.6299412410739	-1.86447578341118	0.148996503000525	-12.5135539818985	6.29437093193174e-36	3.79099214743292e-34	down
CM000786.4/144993035-144992923	31.10958944432	-1.10461723086267	0.0882785905883066	-12.5128553084194	6.34999178255731e-36	3.82262694007209e-34	down
AYUG01125812.1/25660-25739	13.1640073017122	-1.05622904665792	0.0844381419565889	-12.5089091515177	6.67343642706411e-36	4.01146956561223e-34	down
CM000781.4/3433111-3433270	265.646836590137	-1.29576590875801	0.103596260845773	-12.5078443775789	6.763480316289e-36	4.06164099071775e-34	down
AEWC01004224.1/59248-59354	2.72701381108396	-1.3478593236518	0.107765835378117	-12.5072971310674	6.81022754291467e-36	4.08772568920072e-34	down
CM000128.1/36398791-36398586	2.69899029405821	-1.35436711262664	0.108305099627703	-12.5051093372542	7.00034402842496e-36	4.19775850656422e-34	down
CM000039.3/25705731-25705639	3.53076670563741	-1.43673151746993	0.114919522482957	-12.502066545595	7.27355700334171e-36	4.35735825370497e-34	down
CM000880.2/7405735-7405602	2.51331537212377	-1.42682703173219	0.114145606899094	-12.5000608476638	7.45941693679112e-36	4.46436883350328e-34	down
CM000409.1/37087182-37087045	2.50935446935788	-1.34290347181712	0.10744817465479	-12.4981506305865	7.64081436232866e-36	4.56850395974816e-34	down
CM000300.1/119379957-119379860	2.84477853642912	-1.18859189823344	0.0951426649491166	-12.4927328750894	8.17948861595734e-36	4.88584954250131e-34	down
AZAQ01011550.1/1727-1860	3.29573933383502	-1.34355472366243	0.107551486874762	-12.4922003656438	8.23442951548368e-36	4.91628889466992e-34	down
BABH01033226.1/3641-3723	13.7734363585813	-1.13037769731592	0.0905677368342548	-12.4810195863079	9.47653178509417e-36	5.6469518650676e-34	down
KQ257450.1/911187-911031	5.5034755538641	-1.3429719467612	0.107609151508245	-12.480090475003	9.58776442792349e-36	5.71047804335194e-34	down
CM009304.1/11644670-11644769	2.49725685818552	-1.1641989727316	0.0933351201826837	-12.473321622696	1.04382452639223e-35	6.21402732037589e-34	down
JMFJ01000335.1/20472-20362	3.48504829548427	-1.1795329489521	0.0945691302887961	-12.4727058962056	1.05192320407333e-35	6.25922188725427e-34	down
LPLU01000086.1/159630-159410	3.91434411971278	-1.15475825214907	0.0925947367327555	-12.4711003335092	1.07333611669591e-35	6.38355797958626e-34	down
CM001217.2/31156898-31156998	11.4713046631026	-1.82440312253798	0.146303880307458	-12.4699571788799	1.08884546944807e-35	6.47268042473832e-34	down
ALAR01230509.1/5821-5960	204.908036281358	-1.41143098883044	0.113191596371461	-12.4693973234422	1.09652214720751e-35	6.51517788601622e-34	down
ALWS01110700.1/4659-4563	7.83111915328637	-1.43751760129467	0.11529448321658	-12.4682253754874	1.11276632883339e-35	6.60851530006739e-34	down
AAPE02002029.1/13249-13450	5.64480015835078	-1.14551843681745	0.0919153048202897	-12.4627605713449	1.19172698878455e-35	7.06725013694769e-34	down
AEWC01036601.1/11825-11600	2.56354766969852	-1.29860187807378	0.104215785601639	-12.4607022878246	1.22288936322866e-35	7.24784024540824e-34	down
CM001012.2/6359433-6359374	4.75551926363134	-1.36330433729368	0.10940857228497	-12.4606720371303	1.22335334430223e-35	7.24784024540824e-34	down
CM002922.1/22345005-22345091	3.24885483748296	-1.63749191302416	0.131468122269427	-12.4554293828608	1.30646439357857e-35	7.73652497584455e-34	down
ALWT01195949.1/1972-2094	2.75101386837319	-1.36917220825338	0.109930049410639	-12.4549403515584	1.31449728565005e-35	7.78036197817068e-34	down
AZIM01000879.1/273263-273399	3.06638768401251	-1.23636934940019	0.0992862244018512	-12.4525769496089	1.35401593070358e-35	8.01042831490705e-34	down
FQXJ01000014.1/9242-9006	18.4998480470866	-1.18875159327678	0.0954687885304046	-12.451730157843	1.36846062222845e-35	8.08813289158939e-34	down
CM007902.1/57688947-57688840	2.55881126424677	-1.31959696103751	0.105992950654292	-12.4498558903367	1.40097895129664e-35	8.27636694539204e-34	down
DS562859.1/5615386-5615522	7.82856442885578	-1.43723913651238	0.11545047190639	-12.4489671872258	1.41666506872471e-35	8.36103263409667e-34	down
LIHN01000010.1/17792-17650	71.7559129632498	-1.12393156742684	0.0902839978680975	-12.4488457973347	1.41882117274053e-35	8.36975693052687e-34	down
KB017148.1/2037506-2037622	5.37601684436262	-1.25281867103001	0.100644937444997	-12.4479055065704	1.43563326256714e-35	8.46488861808215e-34	down
MTKT01000799.1/485016-485211	7.365087404925	-1.64264218151747	0.131987326555263	-12.4454538506748	1.48040475515798e-35	8.72470712696157e-34	down
BABH01033336.1/3309-3091	3.50784098032233	-1.2813534247697	0.102960747124578	-12.4450672761661	1.48758980145457e-35	8.76286916059128e-34	down
AFSB01044656.1/68246-68114	3.24554112096587	-1.33515048917258	0.107384767835941	-12.4333321762392	1.72299500469736e-35	1.01254044378855e-33	down
KB846866.1/1150101-1149996	3.50301903275845	-1.099072306669	0.088401344948484	-12.4327554892913	1.73547271461204e-35	1.0193879406647e-33	down
GL010040.1/12702292-12702158	2.58592087163053	-1.67783727153163	0.134992982818574	-12.4290702857243	1.81735657724652e-35	1.06647044619521e-33	down
AARH02001035.1/472006-471902	23.6400062068039	-1.3980645695922	0.112501936527374	-12.4270267050205	1.86440712083326e-35	1.09252310581415e-33	down
GK000007.2/7809394-7809519	2.53491200062889	-1.2150891531685	0.0978284869130972	-12.420606630131	2.02023775506849e-35	1.18103558306248e-33	down
AFTD01010271.1/13451-13326	18.5794027172953	-1.25212923155449	0.100820650778768	-12.419372637279	2.05164003526713e-35	1.1988258015824e-33	down
AOTI011139898.1/3600-3414	39.1217774003284	-1.5621334863449	0.125836520924382	-12.4139913823875	2.1943475584188e-35	1.28100096616006e-33	down
DS562869.1/24435679-24435537	2.76490373696048	-1.25735184839796	0.101291829279238	-12.4131616275952	2.2172129713993e-35	1.29373748181819e-33	down
ACTA01140752.1/100876-100991	2.26404288683338	-1.32146761191876	0.106495306287591	-12.4086934718995	2.3444725088002e-35	1.36734686687078e-33	down
FAOM01577407.1/639-505	2.5137644741581	-1.30036884315571	0.10480926829118	-12.4070023992825	2.39450751794207e-35	1.39586900011932e-33	down
JJRJ01097354.1/2480-2335	2.17599363329771	-1.11097009695981	0.0895947144702454	-12.3999513088327	2.61482437251859e-35	1.52286384729304e-33	down
MHNL01000025.1/5431-5309	4.37178994419632	-1.12526808440911	0.0907989605913064	-12.3929621779927	2.85306564973434e-35	1.66004858454948e-33	down
AM295250.1/1811732-1811578	3.28591983157064	-1.18004254527855	0.0952492345347006	-12.3889976758674	2.99766622660194e-35	1.741721664311e-33	down
KI536726.1/13420768-13420665	2.73610317141629	-1.3350572551101	0.107844569538423	-12.3794574063783	3.37617547619908e-35	1.95704053378098e-33	down
CM000792.1/19744881-19744702	4.45656345268548	-1.40182945885756	0.113261042150606	-12.3769782816717	3.48207523163033e-35	2.0174794213934e-33	down
CM000284.3/11147-11088	30.7354369473137	-1.10220558480921	0.0890991603972496	-12.3705496201649	3.77231228533977e-35	2.18359049810751e-33	down
CM000807.1/52010949-52010843	3.31753598434633	-1.40167387141654	0.11330782871367	-12.3704944956503	3.77490218252733e-35	2.18406571074172e-33	down
JMFH01016949.1/129-69	8.06300007349255	-1.59569865328834	0.129000310247744	-12.369727252778	3.81113325967109e-35	2.20399532227199e-33	down
CM003258.1/83602736-83602630	2.01664619096402	-1.22153693811979	0.0987655036847928	-12.368052533993	3.89142215552476e-35	2.24832059287941e-33	down
FO082059.1/526713-526476	3.35555968288439	-1.36319023006178	0.110308331749395	-12.3579987879678	4.40998948736045e-35	2.54435785993187e-33	down
JNGA01017988.1/5540-5434	99.904550751124	-2.18548145763933	0.176957484217486	-12.3503194414389	4.85183936654955e-35	2.79797712708613e-33	down
CM002821.1/152734353-152734460	7.6295332867889	-1.4579840106171	0.118099282009323	-12.3454096063176	5.15711047139607e-35	2.97124645675376e-33	down
CM000792.1/5855297-5855480	3.07640724753438	-1.21267829856391	0.0982608320830641	-12.341421020522	5.41909178070071e-35	3.11782117418245e-33	down
CM000883.2/35836403-35836330	2.35911533108986	-1.40394767428953	0.113815441177563	-12.3353005511725	5.84703404421322e-35	3.36090130060949e-33	down
BABH01038954.1/9900-9979	2.62061209103909	-1.81973656676086	0.147542843109842	-12.3336146193557	5.97070213112628e-35	3.43038925419218e-33	down
CCCW010027545.1/33648-33772	4.17575627828697	-1.64716301219038	0.133804196038078	-12.3102493117751	7.97763742050194e-35	4.56221832808955e-33	down
AFEY01247490.1/1771-1905	3.98875531828646	-1.21960408965558	0.0990801782354143	-12.3092641876138	8.07560629068562e-35	4.61610628471468e-33	down
CM002644.1/6444837-6444632	2.25875892787946	-1.28941886363194	0.104758698861834	-12.3084658137321	8.15587933113649e-35	4.65983391604239e-33	down
KN832872.1/1904614-1904806	68.308454973659	-1.24294861716834	0.101025610587053	-12.3033022017452	8.69454750505908e-35	4.96530245769951e-33	down
CM000134.1/18459106-18458933	6.09347770427825	-1.50193366032914	0.122084336543671	-12.3024271814909	8.78926925479802e-35	5.01707580375128e-33	down
CM007893.1/16740414-16740518	7.88241760516249	-1.77734480623929	0.144551352350198	-12.2955944537509	9.56504975055437e-35	5.45234331764288e-33	down
CM002817.1/164378887-164378782	2.40981274437855	-1.11776255656745	0.0909285897919366	-12.2927514781118	9.90754037124496e-35	5.6397611551723e-33	down
AZNC01124386.1/10636-10755	6.37088896246583	-1.39264615912789	0.113298108869376	-12.2918747102258	1.00156016127685e-34	5.69864654343458e-33	down
JPDN01000018.1/385327-385531	3.4187272365482	-1.30119514181828	0.105862404305515	-12.2913809709355	1.00769692912496e-34	5.73092236044221e-33	down
FAOM01080729.1/6812-6983	3.16570878705517	-1.24847956925229	0.101625818732456	-12.285062839583	1.08960323520261e-34	6.19103231679685e-33	down
AP014958.1/30813142-30812910	31.1886647379014	-1.09923652905874	0.0894922820167478	-12.2830316121901	1.11731507334668e-34	6.34265091843532e-33	down
FAOM01033761.1/29727-29926	2.47721813270517	-1.27860499052494	0.104108290809659	-12.281490557391	1.13880566144495e-34	6.46167543232007e-33	down
CM001250.2/11007202-11007390	2.49522199674298	-1.348096884304	0.109776568007402	-12.2803701078822	1.15468811072136e-34	6.54878418256984e-33	down
KV777420.1/86792-86873	4.08257512559431	-1.04021912579612	0.0847644700312856	-12.271876712167	1.28245885960219e-34	7.26675679106759e-33	down
CM000129.1/26932255-26932049	2.53510786484257	-1.38015226269461	0.112465480747981	-12.2717855604719	1.28390363223354e-34	7.27160613140418e-33	down
FQYL01000006.1/127764-127872	8.09852259643655	-1.42720517927066	0.116303935237032	-12.2713404010102	1.29098276443136e-34	7.30834754510826e-33	down
AODF01000015.1/50295-50368	3.45999969848767	-1.20921872648727	0.0986049671747084	-12.2632638206225	1.42636824200073e-34	8.06737673400576e-33	down
AFHI01000016.1/64592-64490	2.38845894640352	-1.22992430538724	0.1003168502167	-12.2603959626963	1.47776022710241e-34	8.34657363768893e-33	down
MCFA01000022.1/61678-61570	2.82575181898363	-1.24300718299647	0.101411003087521	-12.257123439788	1.5386542444211e-34	8.67463754567049e-33	down
FAOM01374761.1/53000-52862	2.72289763913049	-1.30218592150561	0.106298210293161	-12.2503089931082	1.67357055938477e-34	9.413777213035e-33	down
CM001389.3/37246621-37246736	5.76797043579477	-1.14905102377568	0.0938108638412198	-12.2485922922585	1.70937256540583e-34	9.61078378440468e-33	down
AACT01062067.1/1120-1264	3.77300459649859	-1.28662225515425	0.105065803128438	-12.2458708432601	1.76769411798284e-34	9.9341673809333e-33	down
AWHE01010239.1/3781-3977	8.72304236949931	-1.44780024521654	0.118301068027038	-12.238268591841	1.94129679611251e-34	1.09048240592547e-32	down
CM000884.2/21483745-21483880	2.48863256159649	-1.37320639109208	0.11222628911527	-12.2360491638606	1.99510108235514e-34	1.1201961820656e-32	down
CP000254.1/1731644-1731573	2.61030928730982	-1.24364391188102	0.101677530929027	-12.2312560161312	2.11640554540835e-34	1.18668646630553e-32	down
MVOL01000012.1/238942-238836	233.930291433494	-1.14997556974629	0.0940202955596215	-12.2311418284901	2.11938302194435e-34	1.18781653632967e-32	down
CP002502.1/508723-508836	20.9809078380073	-1.47891173134775	0.120936945685434	-12.2287835447284	2.18181494389721e-34	1.2216976303542e-32	down
AOTI010299886.1/6241-6379	2.62165020680647	-1.2957910531535	0.105978917714495	-12.2268756946956	2.23365653272792e-34	1.25015913319516e-32	down
AEWC01039046.1/21527-21304	2.31796266218374	-1.28213884338864	0.104871214824484	-12.225841433557	2.2622698959409e-34	1.26560008840975e-32	down
CM003260.1/30344442-30344586	2.07189854538263	-1.291943654181	0.105745916328532	-12.2174330606507	2.5088182968156e-34	1.40162342747162e-32	down
AAPE02001779.1/43803-44102	6.2120439803359	-1.29300775369015	0.105984376428528	-12.1999845379296	3.10882984633646e-34	1.7329164942098e-32	down
BABH01023095.1/2902-2968	2.7074405864808	-1.21472681796625	0.0995805583668473	-12.1984334883049	3.16861146495141e-34	1.76544278138367e-32	down
